type,x,loss,elapsed_s,avg_mfu,mem_gb
iter,510,1.3285366296768188,260.83504366874695,22.758631787879658,11.661175727844238
iter,520,1.3138154745101929,261.862841129303,23.385460833543004,11.661175727844238
iter,530,1.322239637374878,262.8917393684387,23.95469693007441,11.661175727844238
iter,540,1.3008050918579102,263.9188494682312,24.473393622946997,11.661175727844238
train_step,550,1.1947872638702393,282.8877465724945,,
val_step,550,1.490190863609314,282.8877465724945,,
iter,550,1.2859463691711426,283.2961254119873,22.042067897985614,11.661175727844238
iter,560,1.273195743560791,284.3219521045685,22.747077632832465,11.661175727844238
iter,570,1.2799172401428223,285.34895300865173,23.38452037678479,11.661175727844238
iter,580,1.2827802896499634,286.3766858577728,23.95218115490099,11.661175727844238
iter,590,1.2619237899780273,287.402631521225,24.472236969553133,11.661175727844238
train_step,600,1.1544088125228882,306.507933139801,,
val_step,600,1.4777112007141113,306.507933139801,,
iter,600,1.244361400604248,306.89449524879456,22.04092164686303,11.661175727844238
iter,610,1.260840654373169,307.9207549095154,22.74628294512797,11.661175727844238
iter,620,1.2511985301971436,308.94873332977295,23.380735799268855,11.661175727844238
iter,630,1.2269439697265625,309.97695302963257,23.94147136503405,11.661175727844238
iter,640,1.225886583328247,311.00508165359497,24.456445988658928,11.661175727844238
train_step,650,1.119401454925537,329.84448981285095,,
val_step,650,1.4712610244750977,329.84448981285095,,
iter,650,1.2148892879486084,330.2259922027588,22.026942342939233,11.661175727844238
iter,660,1.219470500946045,331.25238966941833,22.7361273301576,11.661175727844238
iter,670,1.2134068012237549,332.278680562973,23.36903950678128,11.661175727844238
iter,680,1.218419075012207,333.30493092536926,23.94796697409476,11.661175727844238
iter,690,1.204622745513916,334.3308193683624,24.467044628580467,11.661175727844238
train_step,700,1.093579888343811,354.1648190021515,,
val_step,700,1.4857417345046997,354.1648190021515,,
iter,700,1.1977671384811401,354.2708704471588,22.035875564864583,11.661175727844238
iter,710,1.1920204162597656,355.29739713668823,22.74585680598321,11.661175727844238
iter,720,1.1807136535644531,356.3249309062958,23.37521056116269,11.661175727844238
iter,730,1.1772541999816895,357.35151076316833,23.94543111084986,11.661175727844238
iter,740,1.1598351001739502,358.37773728370667,24.465346478172016,11.661175727844238
train_step,750,1.0431087017059326,377.237322807312,,
val_step,750,1.4753140211105347,377.237322807312,,
iter,750,1.1596511602401733,377.3429193496704,22.035181249804463,11.661175727844238
iter,760,1.1673285961151123,378.37072587013245,22.727981007780045,11.661175727844238
iter,770,1.138080358505249,379.39927434921265,23.36256615758292,11.661175727844238
iter,780,1.143242359161377,380.4272835254669,23.929864587454738,11.661175727844238
iter,790,1.1325328350067139,381.45506501197815,24.434048333728338,11.661175727844238
train_step,800,1.0048623085021973,400.3231589794159,,
val_step,800,1.4832066297531128,400.3231589794159,,
iter,800,1.1266896724700928,400.42933464050293,22.00700464233736,11.661175727844238
iter,810,1.129081130027771,401.4566946029663,22.71412017058954,11.661175727844238
iter,820,1.1177866458892822,402.48485684394836,23.34755164433399,11.661175727844238
iter,830,1.1196353435516357,403.5126075744629,23.919071417034186,11.661175727844238
iter,840,1.1005045175552368,404.64767932891846,24.434027053979477,11.661175727844238
train_step,850,0.9681494235992432,423.5801589488983,,
val_step,850,1.488194465637207,423.5801589488983,,
iter,850,1.0985161066055298,423.68574953079224,22.006927397508573,11.661175727844238
iter,860,1.093621850013733,424.71265864372253,22.71693437427874,11.661175727844238
iter,870,1.0831184387207031,425.7398338317871,23.34665335622148,11.661175727844238
iter,880,1.0832130908966064,426.76600527763367,23.925373516387776,11.661175727844238
iter,890,1.0692007541656494,427.7918221950531,24.44693463052532,11.661175727844238
train_step,900,0.9317842125892639,446.65770983695984,,
val_step,900,1.502357840538025,446.65770983695984,,
iter,900,1.0705084800720215,446.7634742259979,22.01860326929989,11.661175727844238
iter,910,1.0618987083435059,447.78865480422974,22.727246167620738,11.661175727844238
iter,920,1.0628128051757812,448.81430745124817,23.36906834783636,11.661175727844238
iter,930,1.051167607307434,449.84105372428894,23.948441795671336,11.661175727844238
iter,940,1.0454673767089844,450.8665335178375,24.46340994482736,11.661175727844238
train_step,950,0.8882703185081482,469.77148818969727,,
val_step,950,1.5296763181686401,469.77148818969727,,
iter,950,1.04026460647583,469.87776947021484,22.033395325786916,11.661175727844238
iter,960,1.0374772548675537,470.90630865097046,22.742606539165596,11.661175727844238
iter,970,1.032254695892334,471.93182945251465,23.383150874896074,11.661175727844238
iter,980,1.0252541303634644,472.95810890197754,23.953084650637287,11.661175727844238
iter,990,1.030227780342102,473.9839813709259,24.47316567494804,11.661175727844238
train_step,1000,0.8476012349128723,492.85820984840393,,
val_step,1000,1.543583631515503,492.85820984840393,,
iter,1000,1.0173481702804565,492.9640443325043,22.04220440094598,11.661175727844238
