type,x,loss,elapsed_s,avg_mfu,mem_gb
iter,220,1.8022727966308594,101.95726585388184,30.25408328278137,4.103678226470947
iter,230,1.7507514953613281,102.9896788597107,30.85080915247378,4.103678226470947
iter,240,1.7065234184265137,104.09675574302673,28.839568448718435,4.103678226470947
train_step,250,1.6030755043029785,120.89825892448425,,
val_step,250,1.7797317504882812,120.89825892448425,,
iter,250,1.6942179203033447,121.28808498382568,25.973730692474504,4.103678226470947
iter,260,1.6836801767349243,122.19234681129456,26.849721624218954,4.103678226470947
iter,270,1.6528005599975586,123.04522109031677,27.70887326356089,4.103678226470947
iter,280,1.6189393997192383,123.92162156105042,28.598036695167213,4.103678226470947
iter,290,1.5954300165176392,124.77428197860718,29.256695368039615,4.103678226470947
train_step,300,1.4933063983917236,142.01518440246582,,
val_step,300,1.6894574165344238,142.01518440246582,,
iter,300,1.5916905403137207,142.43097400665283,26.348640424459536,4.103678226470947
iter,310,1.5741791725158691,143.3546178340912,27.124250316317394,4.103678226470947
iter,320,1.5450258255004883,144.26260948181152,27.86756369785132,4.103678226470947
iter,330,1.5489988327026367,145.16360640525818,28.426836089999263,4.103678226470947
iter,340,1.5274794101715088,146.062481880188,29.00716588356692,4.103678226470947
train_step,350,1.4087705612182617,163.03226256370544,,
val_step,350,1.6204818487167358,163.03226256370544,,
iter,350,1.5161041021347046,163.43473768234253,26.124449080383737,4.103678226470947
iter,360,1.5095946788787842,164.27618408203125,27.090053856066092,4.103678226470947
iter,370,1.479073405265808,165.11836862564087,27.905839107408113,4.103678226470947
iter,380,1.4580004215240479,166.00680136680603,27.214022038403456,4.103678226470947
iter,390,1.4632000923156738,166.85898208618164,28.099019886277464,4.103678226470947
train_step,400,1.338524341583252,183.49886083602905,,
val_step,400,1.5727057456970215,183.49886083602905,,
iter,400,1.4312963485717773,183.91272830963135,25.307397262273586,4.103678226470947
iter,410,1.4363361597061157,184.98792552947998,27.34673100245943,4.103678226470947
iter,420,1.4191186428070068,185.82741713523865,28.214457527454584,4.103678226470947
iter,430,1.4052540063858032,186.66845989227295,29.04466061474048,4.103678226470947
iter,440,1.399987816810608,187.51941561698914,29.662989025091385,4.103678226470947
train_step,450,1.2840914726257324,204.66283559799194,,
val_step,450,1.5302724838256836,204.66283559799194,,
iter,450,1.3818955421447754,205.05972814559937,26.714432688326024,4.103678226470947
iter,460,1.388880729675293,205.91926741600037,27.496685067364012,4.103678226470947
iter,470,1.3654769659042358,206.75992727279663,28.297289179436603,4.103678226470947
iter,480,1.355928659439087,207.60993194580078,29.04261232828958,4.103678226470947
iter,490,1.3427727222442627,208.4439733028412,29.68751515163405,4.103678226470947
train_step,500,1.2353019714355469,225.32778573036194,,
val_step,500,1.5091193914413452,225.32778573036194,,
iter,500,1.3334877490997314,225.7364206314087,26.73677765954538,4.103678226470947
iter,510,1.3316588401794434,226.6083722114563,27.74570256656756,4.103678226470947
iter,520,1.3406113386154175,227.5339424610138,28.56597102750884,4.103678226470947
iter,530,1.3088390827178955,228.38641929626465,29.268813610493794,4.103678226470947
iter,540,1.2928709983825684,229.2168312072754,30.453330294655213,4.103678226470947
train_step,550,1.1980572938919067,245.67328119277954,,
val_step,550,1.4885125160217285,245.67328119277954,,
iter,550,1.2921092510223389,246.07186698913574,27.426499333381443,4.103678226470947
iter,560,1.2867454290390015,246.9337441921234,28.22799329412312,4.103678226470947
iter,570,1.2763299942016602,247.78130459785461,29.008756434712442,4.103678226470947
iter,580,1.2632765769958496,248.6310715675354,29.69096507130726,4.103678226470947
iter,590,1.2624616622924805,249.48291301727295,30.290604266536885,4.103678226470947
train_step,600,1.1513302326202393,267.765398979187,,
val_step,600,1.471280574798584,267.765398979187,,
iter,600,1.2512567043304443,268.16255164146423,27.27816653507195,4.103678226470947
iter,610,1.2420258522033691,268.97614455223083,28.138359384590995,4.103678226470947
iter,620,1.2394615411758423,269.82374143600464,28.977964873035017,4.103678226470947
iter,630,1.2325336933135986,270.6717245578766,29.617824277628536,4.103678226470947
iter,640,1.2182979583740234,271.55902886390686,30.17153635310911,4.103678226470947
train_step,650,1.1112046241760254,291.8556694984436,,
val_step,650,1.4670504331588745,291.8556694984436,,
iter,650,1.2111250162124634,292.2878634929657,27.169286075210554,4.103678226470947
iter,660,1.2266943454742432,293.526264667511,27.46920472010913,4.103678226470947
iter,670,1.2093392610549927,294.50869965553284,27.99305427851927,4.103678226470947
iter,680,1.2004570960998535,295.53314757347107,28.126060730855468,4.103678226470947
iter,690,1.1887025833129883,296.4986946582794,28.801265090452894,4.103678226470947
train_step,700,1.0851788520812988,315.14780259132385,,
val_step,700,1.4695199728012085,315.14780259132385,,
iter,700,1.2069878578186035,315.29976534843445,25.937744335157824,4.103678226470947
iter,710,1.180116891860962,316.2801275253296,26.232699459314308,4.103678226470947
iter,720,1.1742703914642334,317.17536449432373,27.415477644719267,4.103678226470947
iter,730,1.1767946481704712,317.97767424583435,28.497565141515963,4.103678226470947
iter,740,1.1847470998764038,318.79027700424194,29.35204626510202,4.103678226470947
train_step,750,1.0481473207473755,336.83586502075195,,
val_step,750,1.475339651107788,336.83586502075195,,
iter,750,1.1662113666534424,336.96791100502014,26.43396513871798,4.103678226470947
iter,760,1.1585688591003418,337.8439314365387,27.40401434018196,4.103678226470947
iter,770,1.1513030529022217,338.6690728664398,28.462491335009243,4.103678226470947
iter,780,1.1335029602050781,339.7511646747589,26.518821088202817,4.103678226470947
iter,790,1.1329450607299805,340.5831639766693,26.97918607273137,4.103678226470947
train_step,800,1.0095319747924805,358.5840063095093,,
val_step,800,1.4862797260284424,358.5840063095093,,
iter,800,1.1257075071334839,358.7082304954529,24.29844849213276,4.103678226470947
iter,810,1.1262288093566895,359.6522092819214,25.67699355820905,4.103678226470947
iter,820,1.1209009885787964,360.48275899887085,26.91742893207631,4.103678226470947
iter,830,1.1101235151290894,361.2927143573761,27.990601890348987,4.103678226470947
iter,840,1.1016417741775513,362.1063816547394,28.982874970551908,4.103678226470947
train_step,850,0.9649219512939453,379.05319905281067,,
val_step,850,1.4938164949417114,379.05319905281067,,
iter,850,1.0925791263580322,379.15883350372314,26.10286671866494,4.103678226470947
iter,860,1.0983591079711914,379.98714876174927,27.15305941726516,4.103678226470947
iter,870,1.0849277973175049,380.82284212112427,28.202113905979036,4.103678226470947
iter,880,1.0975931882858276,381.6705594062805,28.968481384401112,4.103678226470947
iter,890,1.077859878540039,382.6868507862091,29.0995343520246,4.103678226470947
train_step,900,0.9295780062675476,401.9572868347168,,
val_step,900,1.4947439432144165,401.9572868347168,,
iter,900,1.073947548866272,402.0783724784851,26.205716252147397,4.103678226470947
iter,910,1.0635151863098145,402.9424161911011,27.401473943033956,4.103678226470947
iter,920,1.051673412322998,403.77239513397217,28.311248488037705,4.103678226470947
iter,930,1.0535451173782349,404.7754306793213,29.043448544912593,4.103678226470947
iter,940,1.0407533645629883,405.6349563598633,29.726464635204497,4.103678226470947
train_step,950,0.8815153241157532,423.254194021225,,
val_step,950,1.5260006189346313,423.254194021225,,
iter,950,1.0414977073669434,423.40451288223267,26.771323310897248,4.103678226470947
iter,960,1.0308053493499756,424.4082021713257,27.18424762354534,4.103678226470947
iter,970,1.0270683765411377,425.3840980529785,28.205861207882325,4.103678226470947
iter,980,1.0282976627349854,426.2476432323456,28.91189504362629,4.103678226470947
iter,990,1.0222172737121582,427.1079306602478,29.572460682403,4.103678226470947
train_step,1000,0.8411179184913635,444.0648765563965,,
val_step,1000,1.5453033447265625,444.0648765563965,,
iter,1000,1.0016998052597046,444.169171333313,26.63349304616547,4.103678226470947
