run,type,x,loss,elapsed_s,iter_time_ms,mfu_percent,mem_gb
no_eval,iter,970,1.032254695892334,86.14207458496094,,23.383150874896074,11.661175727844238
no_eval,iter,980,1.0252541303634644,87.16835403442383,,23.953084650637287,11.661175727844238
no_eval,iter,990,1.030227780342102,88.19422650337219,,24.47316567494804,11.661175727844238
no_eval,iter,1000,1.0173481702804565,107.17428946495056,,22.04220440094598,11.661175727844238
no_eval,train_step,0,4.287336826324463,0.0,,,
no_eval,train_step,50,2.458042860031128,23.195535898208618,,,
no_eval,train_step,100,2.3457322120666504,27.810774087905884,,,
no_eval,train_step,150,2.0069785118103027,32.16343140602112,,,
no_eval,train_step,200,1.7482256889343262,37.41812491416931,,,
no_eval,train_step,250,1.5843549966812134,41.34983420372009,,,
no_eval,train_step,300,1.488684058189392,45.77515172958374,,,
no_eval,train_step,350,1.4124305248260498,51.76248836517334,,,
no_eval,train_step,400,1.3346384763717651,55.007863998413086,,,
no_eval,train_step,450,1.3060951232910156,63.04634666442871,,,
no_eval,train_step,500,1.2418413162231445,64.00045371055603,,,
no_eval,train_step,550,1.1947872638702393,68.27659964561462,,,
no_eval,train_step,600,1.1544088125228882,72.92788910865784,,,
no_eval,train_step,650,1.119401454925537,77.15914416313171,,,
no_eval,train_step,700,1.093579888343811,82.64006519317627,,,
no_eval,train_step,750,1.0431087017059326,85.87856936454773,,,
no_eval,train_step,800,1.0048623085021973,90.10482001304626,,,
no_eval,train_step,850,0.9681494235992432,94.49372601509094,,,
no_eval,train_step,900,0.9317842125892639,98.63879728317261,,,
no_eval,train_step,950,0.8882703185081482,102.8866879940033,,,
no_eval,train_step,1000,0.8476012349128723,107.06845498085022,,,
no_eval,val_step,0,4.282082557678223,0.0,,,
no_eval,val_step,50,2.4691007137298584,23.195535898208618,,,
no_eval,val_step,100,2.383044719696045,27.810774087905884,,,
no_eval,val_step,150,2.0974538326263428,32.16343140602112,,,
no_eval,val_step,200,1.905725121498108,37.41812491416931,,,
no_eval,val_step,250,1.7565317153930664,41.34983420372009,,,
no_eval,val_step,300,1.6810023784637451,45.77515172958374,,,
no_eval,val_step,350,1.618233323097229,51.76248836517334,,,
no_eval,val_step,400,1.5733575820922852,55.007863998413086,,,
no_eval,val_step,450,1.5533028841018677,63.04634666442871,,,
no_eval,val_step,500,1.5100648403167725,64.00045371055603,,,
no_eval,val_step,550,1.490190863609314,68.27659964561462,,,
no_eval,val_step,600,1.4777112007141113,72.92788910865784,,,
no_eval,val_step,650,1.4712610244750977,77.15914416313171,,,
no_eval,val_step,700,1.4857417345046997,82.64006519317627,,,
no_eval,val_step,750,1.4753140211105347,85.87856936454773,,,
no_eval,val_step,800,1.4832066297531128,90.10482001304626,,,
no_eval,val_step,850,1.488194465637207,94.49372601509094,,,
no_eval,val_step,900,1.502357840538025,98.63879728317261,,,
no_eval,val_step,950,1.5296763181686401,102.8866879940033,,,
no_eval,val_step,1000,1.543583631515503,107.06845498085022,,,
mp2_no_eval,iter,0,4.261467933654785,0.14409947395324707,,,5.990704536437988
mp2_no_eval,iter,10,2.88313627243042,1.0384607315063477,,36.361864614896305,6.030284404754639
